year,doy,hr,B_nT,Bx_GSE_nT,By_GSM_nT,Bz_GSM_nT,T_K,P,V,Kp_x10,R,Dst_nT,Ap_nT,F10.7,AE,AL,AU,Pc,Lyman_alpha
2017,316,6,3.8,-2.4,1.7,2,83125,3.7,483,7,0,-13,3,68,33,-12,21,999.9,3.57
2017,316,7,3.6,-1.7,1.3,2,61645,3.2,476,7,0,-15,3,68,31,-9,22,999.9,3.57
2017,316,8,3.5,-2.8,1.6,0.7,76600,3.4,466,7,0,-19,3,68,24,-10,14,999.9,3.57
2017,316,9,3.5,-2.3,2.3,-0.7,61115,3.1,467,10,0,-20,4,68,38,-32,6,999.9,3.57
2017,316,10,3.6,-2.8,2,-0.6,48661,2.9,458,10,0,-19,4,68,149,-143,6,999.9,3.57
2017,316,11,3.6,-3.1,1.6,-0.9,53001,2.9,455,10,0,-18,4,68,198,-185,13,999.9,3.57
2017,316,12,3.7,-1,3.1,-0.4,38129,3,459,10,0,-16,4,68,200,-169,30,999.9,3.57
2017,316,13,3.8,-3,1.8,0.4,51104,3.3,446,10,0,-16,4,68,112,-90,21,999.9,3.57
2017,316,14,3.5,-1.8,2.7,-0.8,41536,3.4,438,10,0,-17,4,68,90,-78,12,999.9,3.57
2017,316,15,3.6,-2.4,2.5,-0.2,45099,3.7,430,10,0,-17,4,68,96,-91,5,999.9,3.57
2017,316,16,4,-3.4,1.9,-0.4,42068,3.5,415,10,0,-20,4,68,140,-128,12,999.9,3.57
2017,316,17,4,-3.7,0.5,1,46772,4.4,415,10,0,-18,4,68,78,-53,25,999.9,3.57
2017,316,18,3.9,-3.3,1.3,0.6,55535,4.7,415,17,0,-15,6,68,31,-18,13,999.9,3.57
2017,316,19,3.9,-0.5,3.6,-0.8,43334,4.1,417,17,0,-12,6,68,43,-36,7,999.9,3.57
2017,316,20,3.4,-2.4,1,-1.1,64196,4.6,403,17,0,-11,6,68,87,-70,17,999.9,3.57
2017,316,21,3.5,-3.3,-0.8,-0.5,88442,4.9,399,23,0,-10,9,68,245,-229,17,999.9,3.57
2017,316,22,3.3,-3,-0.2,-0.5,82964,5.2,400,23,0,-5,9,68,41,-11,30,999.9,3.57
2017,316,23,3.2,-2.4,0.1,-1.6,80241,4.6,405,23,0,-6,9,68,34,-10,24,999.9,3.57
2017,317,0,3.8,-1.7,3.1,0,53951,4.7,404,13,0,-7,5,70.6,25,-6,19,999.9,3.58
2017,317,1,3.5,-0.9,2.4,-1.5,58025,4.8,403,13,0,-11,5,70.6,46,-17,29,999.9,3.58
2017,317,2,3.4,-2.4,0.7,-1.5,75498,5,397,13,0,-13,5,70.6,104,-78,27,999.9,3.58
2017,317,3,3.1,-1.7,1.7,-1.3,61628,4.8,396,23,0,-13,9,70.6,110,-79,31,999.9,3.58
2017,317,4,3.5,-2,1.5,0.7,51376,5.3,393,23,0,-11,9,70.6,45,-13,33,999.9,3.58
2017,317,5,3,-1.4,0.7,2.2,52641,5.1,391,23,0,-10,9,70.6,20,-6,14,999.9,3.58
2017,317,6,3.3,1.4,1.8,1,35624,4.8,401,13,0,-8,5,70.6,16,-6,11,999.9,3.58
2017,317,7,3.8,2.1,2.2,-1.3,38638,4.5,401,13,0,-9,5,70.6,39,-12,27,999.9,3.58
2017,317,8,3.8,2.9,1.7,-1.4,42123,5.2,404,13,0,-13,5,70.6,125,-103,22,999.9,3.58
2017,317,9,3.6,1.1,2.1,0,40154,5.1,396,17,0,-14,6,70.6,224,-212,12,999.9,3.58
2017,317,10,3.7,1.7,2.3,-1.7,39847,5.3,397,17,0,-9,6,70.6,160,-131,29,999.9,3.58
2017,317,11,4,2.3,2.2,-2,35681,5.6,397,17,0,-6,6,70.6,106,-80,26,999.9,3.58
2017,317,12,4.4,2.4,1.2,-3.4,29738,5.1,397,10,0,-7,4,70.6,169,-117,52,999.9,3.58
2017,317,13,3.5,1.1,1.7,-2.3,37171,5.1,390,10,0,-14,4,70.6,204,-169,36,999.9,3.58
2017,317,14,3.2,-0.4,-0.1,-2.3,48449,5.3,387,10,0,-17,4,70.6,151,-146,6,999.9,3.58
2017,317,15,2.9,-0.4,-0.3,-2.2,50118,5.4,382,23,0,-17,9,70.6,322,-249,73,999.9,3.58
2017,317,16,2.7,-2.4,0,-0.7,64497,5.7,372,23,0,-17,9,70.6,244,-220,24,999.9,3.58
2017,317,17,2.9,-2.8,0.2,0,68999,6.1,371,23,0,-16,9,70.6,70,-36,34,999.9,3.58
2017,317,18,3.2,-2.3,0.7,-1.7,60742,5.8,374,10,0,-15,4,70.6,57,-25,32,999.9,3.58
2017,317,19,3.3,-3,0.4,0.4,68262,6,370,10,0,-11,4,70.6,41,-30,12,999.9,3.58
2017,317,20,3.5,-2.2,1.3,1.3,54345,5.8,374,10,0,-7,4,70.6,26,-13,12,999.9,3.58
2017,317,21,3.7,-1.8,-1,2.9,42284,5.8,374,3,0,-1,2,70.6,21,-8,13,999.9,3.58
2017,317,22,2.7,-0.5,0.6,1.5,42972,5.9,372,3,0,1,2,70.6,22,-6,16,999.9,3.58
2017,317,23,3.1,-0.3,2.4,-1.6,33615,6,367,3,0,0,2,70.6,31,-15,16,999.9,3.58
2017,318,0,4.9,1.6,2.8,-3.5,26578,5.7,368,30,13,-5,15,72.8,72,-58,14,999.9,3.61
2017,318,1,5.4,2.2,0.3,-4.7,29940,6.7,370,30,13,-10,15,72.8,183,-136,47,999.9,3.61
2017,318,2,6.9,-0.5,2.9,-3.1,46913,11.5,388,30,13,-7,15,72.8,322,-178,144,999.9,3.61
2017,318,3,7,-3.5,4.3,3.8,52564,11.4,380,30,13,-9,15,72.8,141,-53,87,999.9,3.61
2017,318,4,7.7,-4.1,4.3,1.1,48457,11.9,380,30,13,-3,15,72.8,33,-14,19,999.9,3.61
2017,318,5,7,-0.6,4,-5.2,41781,12.8,385,30,13,-5,15,72.8,138,-47,92,999.9,3.61
2017,318,6,7.4,-2.5,5.3,-1.5,34338,10.4,378,27,13,-13,12,72.8,192,-158,34,999.9,3.61
2017,318,7,8,-4.6,5.3,-2.4,27147,9.5,375,27,13,-20,12,72.8,294,-266,29,999.9,3.61
2017,318,8,8.3,-5.5,5.5,-1.9,26400,9.6,373,27,13,-23,12,72.8,382,-327,55,999.9,3.61
2017,318,9,8.2,-5.7,5.1,-2,26185,9.8,371,13,13,-24,5,72.8,288,-212,76,999.9,3.61
2017,318,10,8.6,-5.6,6.4,0.7,31443,10.4,376,13,13,-18,5,72.8,143,-93,50,999.9,3.61
2017,318,11,8.3,-5.5,5.6,0,40810,11.8,379,13,13,-8,5,72.8,213,-148,65,999.9,3.61
2017,318,12,7.4,-4.3,4.6,3.2,42520,11.8,378,20,13,-3,7,72.8,145,-98,47,999.9,3.61
2017,318,13,7.2,-5.3,3.7,2.9,44974,9.7,371,20,13,-5,7,72.8,36,-27,9,999.9,3.61
2017,318,14,7.5,-5.6,4,1.5,42436,5.2,376,20,13,-8,7,72.8,28,-20,8,999.9,3.61
2017,318,15,6.9,0.7,2.2,-6.4,85181,5.4,386,30,13,-12,15,72.8,231,-192,39,999.9,3.61
2017,318,16,6.3,-0.5,2.6,-5.4,87155,5.1,398,30,13,-23,15,72.8,685,-547,138,999.9,3.61
2017,318,17,6.8,-1.4,3,-5.7,65945,4.6,394,30,13,-29,15,72.8,732,-549,182,999.9,3.61
2017,318,18,6.9,-1,4.9,-4.6,40626,4.2,386,23,13,-33,9,72.8,639,-451,188,999.9,3.61
2017,318,19,6.4,-1.3,4.7,-4.2,35212,4.6,393,23,13,-31,9,72.8,559,-386,173,999.9,3.61
2017,318,20,5.6,-2.2,4,-3.1,41228,6.1,383,23,13,-25,9,72.8,520,-387,133,999.9,3.61
2017,318,21,5.1,-0.9,3.1,-2.9,43718,6.9,394,27,13,-19,12,72.8,447,-321,125,999.9,3.61
2017,318,22,4.9,-1.4,0.5,-2.9,64503,5.6,403,27,13,-18,12,72.8,308,-184,123,999.9,3.61
2017,318,23,3.3,0.3,0.2,-2.6,68340,6.6,404,27,13,-18,12,72.8,205,-136,70,999.9,3.61
2017,319,0,3.6,-2.2,1.6,0.1,76100,6.5,389,20,15,-20,7,72.6,101,-71,30,999.9,3.64
2017,319,1,3.6,-1,1.5,-0.5,75970,6.4,390,20,15,-19,7,72.6,87,-42,45,999.9,3.64
2017,319,2,3.7,-3,1.6,-0.3,88753,6.1,382,20,15,-17,7,72.6,76,-41,36,999.9,3.64
2017,319,3,3.6,-0.7,0,-1.6,78214,6.7,384,27,15,-16,12,72.6,162,-99,64,999.9,3.64
2017,319,4,4.6,-3.8,0.8,-2.4,78260,6.8,370,27,15,-18,12,72.6,214,-130,85,999.9,3.64
2017,319,5,5.3,-3.9,1.5,-3.2,56839,6.9,376,27,15,-21,12,72.6,227,-133,93,999.9,3.64
2017,319,6,5.5,-4,1.9,-3.1,58546,7.6,378,27,15,-27,12,72.6,231,-150,81,999.9,3.64
2017,319,7,6.1,-5,1.6,-3.1,61162,8.4,378,27,15,-29,12,72.6,520,-437,83,999.9,3.64
2017,319,8,6.8,-5.5,1.2,-3.6,43925,10.1,375,27,15,-33,12,72.6,238,-164,74,999.9,3.64
2017,319,9,7,-3.9,-0.6,-5.4,38133,10.8,381,30,15,-32,15,72.6,456,-307,149,999.9,3.64
2017,319,10,5,-1.6,-1,-3.6,44402,19.1,380,30,15,-13,15,72.6,623,-389,234,999.9,3.64
2017,319,11,5.6,0,-3.2,-2.1,42800,19,385,30,15,-6,15,72.6,161,-57,104,999.9,3.64
2017,319,12,8.7,2.1,-6.3,-3.1,32783,9.1,393,23,15,-12,9,72.6,192,-126,67,999.9,3.64
2017,319,13,9,5.4,-7.1,-0.7,25714,10.5,398,23,15,-11,9,72.6,322,-267,54,999.9,3.64
2017,319,14,8.1,4.8,-5.8,-2,31565,15.6,403,23,15,-8,9,72.6,143,-98,45,999.9,3.64
2017,319,15,9.9,3.1,-8.8,-0.9,28367,20.9,418,33,15,-5,18,72.6,327,-237,91,999.9,3.64
2017,319,16,10.2,3.5,-7.9,0.3,38884,26.2,431,33,15,-8,18,72.6,710,-506,203,999.9,3.64
2017,319,17,14.2,6.5,-11.6,4.5,17864,11,435,33,15,-19,18,72.6,216,-81,134,999.9,3.64
2017,319,18,14,5.8,-11.8,4.6,26310,13.8,440,23,15,-12,9,72.6,83,-25,58,999.9,3.64
2017,319,19,13.3,5.1,-10.7,5.8,32393,18.3,437,23,15,-1,9,72.6,126,-42,84,999.9,3.64
2017,319,20,10,2.3,-7.2,-0.7,54021,24.8,425,23,15,8,9,72.6,152,-48,105,999.9,3.64
2017,319,21,8.9,0.1,-3.7,7.6,110148,17.3,415,20,15,0,7,72.6,102,-8,94,999.9,3.64
2017,319,22,8.6,-1.2,-1.3,7.3,228168,11.7,423,20,15,4,7,72.6,73,-4,69,999.9,3.64
2017,319,23,9.1,-0.4,0.9,7.7,250710,10.3,445,20,15,7,7,72.6,52,-8,44,999.9,3.64
2017,320,0,10.6,-2.1,6.9,3.9,280673,10,469,40,16,5,27,71.6,65,-12,52,999.9,3.63
2017,320,1,9.7,-2,7.8,-2.3,286473,8.8,477,40,16,-2,27,71.6,113,-49,64,999.9,3.63
2017,320,2,9.7,-2.4,7.5,0.1,228444,7.8,495,40,16,-10,27,71.6,494,-372,121,999.9,3.63
2017,320,3,7.8,-4.3,3.9,-2.3,256938,8,501,43,16,-11,32,71.6,429,-274,154,999.9,3.63
2017,320,4,8.3,-5.4,3,-0.5,200873,7.3,492,43,16,-13,32,71.6,195,-88,107,999.9,3.63
2017,320,5,8,-1.9,6.7,-1.3,209743,6.7,494,43,16,-11,32,71.6,152,-57,95,999.9,3.63
2017,320,6,7.1,-4.5,4.4,1.6,200382,7,481,33,16,-18,18,71.6,173,-95,78,999.9,3.63
2017,320,7,6.8,-2.5,4,-2.7,185653,7.6,464,33,16,-20,18,71.6,415,-330,85,999.9,3.63
2017,320,8,7.1,-0.4,5.6,-2.5,158796,6.7,473,33,16,-29,18,71.6,525,-419,106,999.9,3.63
2017,320,9,5.5,-1.1,4.4,-0.7,133771,5.8,479,23,16,-31,9,71.6,454,-316,138,999.9,3.63
2017,320,10,4.5,-2.9,3,0,104341,4.7,484,23,16,-22,9,71.6,308,-226,82,999.9,3.63
2017,320,11,4.6,-2.6,3.1,1.3,86905,4.4,489,23,16,-16,9,71.6,112,-76,36,999.9,3.63
2017,320,12,5,-4.3,2.3,0.5,52572,3.7,467,10,16,-14,4,71.6,78,-45,33,999.9,3.63
2017,320,13,5,-2.2,3,0.8,73337,4,478,10,16,-13,4,71.6,74,-26,48,999.9,3.63
